,year,month,carrier_name,carrier,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,Unnamed: 21
12,2016,2,Alaska Airlines Inc.,AS,212.68253968253967,20.523809523809526,6.1971428571428575,0.43079365079365084,8.590158730158732,0.15269841269841272,5.153650793650795,1.253968253968254,1.0158730158730158,986.5714285714286,352.7142857142857,47.65079365079365,269.4761904761905,3.8412698412698414,312.8888888888889,
13,2016,2,American Airlines Inc.,AA,752.0,115.77894736842106,36.17936842105264,3.442421052631578,44.448631578947385,0.29894736842105274,31.40947368421053,10.557894736842105,1.4421052631578948,6878.042105263158,2317.0105263157893,342.6,1971.8631578947368,10.652631578947368,2235.915789473684,
14,2016,2,Delta Air Lines Inc.,DL,451.8066666666667,58.13333333333333,17.797800000000002,3.0756666666666685,20.237266666666656,0.03573333333333333,16.987333333333325,2.0866666666666664,1.1266666666666667,3989.673333333333,1436.2933333333333,383.92,985.3133333333334,2.2733333333333334,1181.8733333333332,
15,2016,2,ExpressJet Airlines Inc.,EV,249.5375,43.83125,13.14,0.42306250000000006,14.031374999999988,0.0,16.23699999999999,9.15625,0.75,2953.70625,1117.0875,39.69375,687.7625,0.0,1109.1625,
16,2016,2,Frontier Airlines Inc.,F9,166.15,18.125,5.160500000000001,0.26575000000000004,5.927499999999998,0.0,6.771749999999999,2.6,0.4,1477.25,365.225,35.625,370.225,0.0,706.175,
17,2016,2,Hawaiian Airlines Inc.,HA,344.1764705882353,27.294117647058822,15.472941176470586,1.3505882352941174,0.7376470588235294,0.08529411764705883,9.647058823529411,0.17647058823529413,0.5294117647058824,948.8823529411765,570.2941176470588,36.470588235294116,19.764705882352942,2.0,320.3529411764706,
18,2016,2,JetBlue Airways,B6,351.2258064516129,98.83870967741936,32.17290322580646,3.3369354838709686,27.877741935483872,0.3579032258064516,35.09338709677418,9.016129032258064,1.2096774193548387,7777.903225806452,2205.0,434.5806451612903,1632.3870967741937,12.67741935483871,3493.2580645161293,
19,2016,2,SkyWest Airlines Inc.,OO,249.26775956284152,38.387978142076506,10.229617486338798,0.976502732240437,11.476994535519125,0.06114754098360656,15.643934426229514,5.967213114754099,0.7158469945355191,2672.7650273224044,911.3879781420765,118.04918032786885,532.0710382513661,3.262295081967213,1107.9945355191257,
20,2016,2,Southwest Airlines Co.,WN,1130.5232558139535,119.11627906976744,36.509186046511616,3.9151162790697667,26.48220930232558,0.22267441860465123,51.98697674418604,16.453488372093023,1.9534883720930232,5917.058139534884,1855.139534883721,359.59302325581393,961.3953488372093,7.023255813953488,2733.906976744186,
21,2016,2,Spirit Air Lines,NK,313.75757575757575,102.96969696969697,17.98121212121212,0.6921212121212122,63.57212121212122,0.22878787878787882,20.495757575757573,12.242424242424242,0.36363636363636365,7039.575757575758,1216.878787878788,68.06060606060606,3974.969696969697,7.242424242424242,1772.4242424242425,
22,2016,2,United Air Lines Inc.,UA,469.2048192771084,59.72289156626506,18.711566265060238,3.4301204819277107,19.88289156626507,0.0,17.699036144578322,4.192771084337349,0.7108433734939759,4502.734939759036,1256.3373493975903,286.6144578313253,1340.7951807228915,0.0,1618.987951807229,
23,2016,2,Virgin America,VX,247.05,35.7,8.065,3.75,12.0795,0.27749999999999997,11.529499999999997,1.9,0.45,2370.45,440.6,195.65,890.65,13.2,830.35,
24,2016,3,Alaska Airlines Inc.,AS,230.953125,28.96875,7.0196875,0.35328125,13.466093749999994,0.299375,7.830625000000002,1.6875,0.765625,1357.03125,400.03125,18.0625,454.296875,9.234375,475.40625,
25,2016,3,American Airlines Inc.,AA,859.9891304347826,159.80434782608697,46.7570652173913,4.479673913043478,57.65021739130432,0.697391304347826,50.220000000000006,4.684782608695652,1.891304347826087,9155.076086956522,3069.9565217391305,361.8152173913044,2285.836956521739,33.130434782608695,3404.336956521739,
26,2016,3,Delta Air Lines Inc.,DL,532.0408163265306,63.265306122448976,20.639931972789107,2.384081632653061,21.955918367346932,0.060000000000000005,18.225986394557832,0.3945578231292517,0.9659863945578231,3805.5442176870747,1583.9591836734694,191.83673469387756,925.0884353741496,2.748299319727891,1101.9115646258504,
27,2016,3,ExpressJet Airlines Inc.,EV,270.2060606060606,41.442424242424245,12.000181818181819,0.5957575757575757,13.991939393939392,0.0,14.854848484848484,3.703030303030303,0.8666666666666667,2795.787878787879,1054.6545454545455,60.63030303030303,675.2545454545455,0.0,1005.2484848484848,
28,2016,3,Frontier Airlines Inc.,F9,172.1219512195122,33.78048780487805,7.040975609756098,0.7114634146341464,11.410487804878048,0.0,14.618048780487808,4.414634146341464,0.43902439024390244,2761.8048780487807,590.5853658536586,63.8780487804878,734.7073170731708,0.0,1372.6341463414635,
29,2016,3,Hawaiian Airlines Inc.,HA,373.8235294117647,37.294117647058826,16.62235294117647,3.691764705882353,0.48294117647058826,0.40411764705882347,16.09294117647059,0.5294117647058824,0.29411764705882354,1229.9411764705883,625.4117647058823,81.6470588235294,18.176470588235293,8.235294117647058,496.47058823529414,
30,2016,3,JetBlue Airways,B6,384.2741935483871,89.24193548387096,29.57516129032258,1.1601612903225809,26.647419354838707,0.43806451612903224,31.42177419354838,1.903225806451613,0.967741935483871,5412.3387096774195,1736.532258064516,96.70967741935483,1283.0,24.43548387096774,2271.6612903225805,
31,2016,3,SkyWest Airlines Inc.,OO,276.8989361702128,51.505319148936174,11.689521276595741,1.2961170212765958,16.72462765957447,0.09180851063829785,21.70324468085106,6.457446808510638,1.0053191489361701,3499.2978723404253,1112.0212765957447,132.99468085106383,776.5691489361702,4.159574468085107,1473.5531914893618,
32,2016,3,Southwest Airlines Co.,WN,1302.360465116279,228.47674418604652,60.91000000000001,6.2533720930232555,50.88686046511629,0.4844186046511628,109.9427906976744,14.86046511627907,2.5232558139534884,10795.546511627907,2903.546511627907,500.8953488372093,1935.0348837209303,14.255813953488373,5441.813953488372,
33,2016,3,Spirit Air Lines,NK,330.7647058823529,111.47058823529412,1.6805882352941173,0.10088235294117646,107.77882352941181,0.054411764705882354,1.856470588235294,5.117647058823529,0.5882352941176471,6653.941176470588,96.1470588235294,5.529411764705882,6436.235294117647,1.0588235294117647,114.97058823529412,
34,2016,3,United Air Lines Inc.,UA,514.5348837209302,90.68604651162791,27.097674418604647,3.0824418604651167,29.587093023255786,0.016860465116279068,30.902441860465103,5.616279069767442,0.8953488372093024,6255.976744186047,1856.9883720930231,234.2674418604651,1590.3139534883721,0.4418604651162791,2573.9651162790697,
35,2016,3,Virgin America,VX,268.3333333333333,66.76190476190476,12.66761904761905,3.4257142857142857,24.16238095238095,0.18619047619047618,26.321904761904754,3.238095238095238,0.42857142857142855,4356.761904761905,675.0952380952381,129.23809523809524,1807.2857142857142,8.047619047619047,1737.095238095238,
36,2016,4,Alaska Airlines Inc.,AS,229.09375,23.75,5.978281249999998,0.18109375,11.682968750000002,0.1825,5.724843750000003,0.25,0.28125,1032.0,320.859375,11.59375,370.28125,4.890625,324.375,
37,2016,4,American Airlines Inc.,AA,813.6847826086956,125.1413043478261,38.66554347826087,3.4316304347826097,48.023478260869574,0.3578260869565217,34.66304347826085,7.173913043478261,1.8478260869565217,7363.652173913043,2516.858695652174,385.25,1955.554347826087,12.01086956521739,2493.978260869565,
38,2016,4,Delta Air Lines Inc.,DL,524.7054794520548,49.95890410958904,18.809794520547953,1.0995890410958904,16.3036301369863,0.0136986301369863,13.73226027397261,0.363013698630137,0.6438356164383562,3114.753424657534,1487.6027397260275,120.1986301369863,655.9109589041096,0.8082191780821918,850.2328767123288,
39,2016,4,ExpressJet Airlines Inc.,EV,245.62048192771084,30.83132530120482,9.528734939759037,0.46265060240963835,10.756807228915656,0.0,10.082710843373496,3.753012048192771,0.5421686746987951,2030.9518072289156,843.1927710843373,37.3433734939759,493.31325301204816,0.0,657.1024096385543,
40,2016,4,Frontier Airlines Inc.,F9,151.59574468085106,20.70212765957447,4.651702127659574,0.1697872340425532,9.175531914893616,0.0,6.705106382978724,0.5957446808510638,0.2553191489361702,1259.4893617021276,277.82978723404256,10.72340425531915,382.51063829787233,0.0,588.4255319148937,
41,2016,4,Hawaiian Airlines Inc.,HA,367.0,21.11764705882353,12.35529411764706,0.3935294117647059,0.23117647058823532,0.1635294117647059,7.974705882352941,0.35294117647058826,0.29411764705882354,826.5882352941177,458.5882352941176,12.941176470588236,135.2941176470588,3.411764705882353,216.35294117647058,
42,2016,4,JetBlue Airways,B6,373.98387096774195,75.19354838709677,25.82370967741935,0.6198387096774192,22.155967741935484,0.2029032258064516,26.390322580645172,2.7903225806451615,0.7903225806451613,5074.177419354839,1605.3064516129032,58.435483870967744,1186.774193548387,10.35483870967742,2213.3064516129034,
43,2016,4,SkyWest Airlines Inc.,OO,255.69897959183675,32.53061224489796,8.500969387755102,0.9860204081632649,10.133826530612241,0.03790816326530612,12.872244897959192,3.5408163265306123,0.4489795918367347,2043.234693877551,748.7244897959183,72.96428571428571,384.7908163265306,1.1938775510204083,835.5612244897959,
44,2016,4,Southwest Airlines Co.,WN,1254.1279069767443,221.56976744186048,59.66802325581394,5.415116279069768,49.02883720930233,0.5837209302325582,106.87453488372093,11.255813953488373,2.13953488372093,10663.593023255815,2880.5697674418607,427.2325581395349,1855.3372093023256,18.709302325581394,5481.7441860465115,
45,2016,4,Spirit Air Lines,NK,322.3142857142857,78.28571428571429,18.40771428571428,1.3571428571428574,36.63285714285714,0.36257142857142854,21.52514285714286,5.514285714285714,0.6285714285714286,4457.457142857143,1000.7142857142857,82.05714285714286,1852.7714285714285,12.628571428571428,1509.2857142857142,
46,2016,4,United Air Lines Inc.,UA,497.48275862068965,65.72413793103448,19.950114942528735,1.847586206896552,21.318045977011494,0.0,22.608505747126436,7.471264367816092,0.9310344827586207,4451.057471264367,1343.5402298850574,155.66666666666666,1101.9770114942528,0.0,1849.8735632183907,
47,2016,4,Virgin America,VX,268.76190476190476,60.904761904761905,11.28761904761905,4.759047619047617,20.894761904761907,0.44095238095238093,23.52285714285714,2.142857142857143,0.2857142857142857,3080.8571428571427,569.0,153.71428571428572,1081.5238095238096,14.857142857142858,1261.7619047619048,
48,2016,5,Alaska Airlines Inc.,AS,240.390625,22.390625,6.320156249999999,0.22343750000000004,10.572187499999998,0.2046875,5.0709374999999985,0.515625,0.484375,950.921875,332.34375,16.640625,334.1875,4.984375,262.765625,
49,2016,5,American Airlines Inc.,AA,894.0681818181819,164.0909090909091,48.2602272727273,7.946250000000005,59.91590909090908,0.58875,47.379886363636395,5.6022727272727275,2.9886363636363638,10275.056818181818,3405.931818181818,782.2954545454545,2531.9886363636365,18.0,3536.840909090909,
50,2016,5,Delta Air Lines Inc.,DL,555.5586206896552,62.10344827586207,23.05013793103448,1.95048275862069,19.637517241379317,0.07379310344827587,17.392344827586204,0.2689655172413793,0.8137931034482758,3581.6758620689657,1689.4827586206898,147.93793103448274,735.3310344827586,3.331034482758621,1005.5931034482759,
51,2016,5,ExpressJet Airlines Inc.,EV,263.0191082802548,39.802547770700635,11.430318471337564,0.6167515923566879,14.327388535031856,0.0,13.428216560509554,2.878980891719745,0.8471337579617835,2667.707006369427,1037.8853503184714,71.63057324840764,692.2547770700637,0.0,865.9363057324841,
52,2016,5,Frontier Airlines Inc.,F9,152.30769230769232,29.384615384615383,6.684807692307692,0.7288461538461539,11.491538461538456,0.0,10.479230769230773,0.40384615384615385,0.4230769230769231,2116.4615384615386,422.96153846153845,68.51923076923077,596.4038461538462,0.0,1028.576923076923,
53,2016,5,Hawaiian Airlines Inc.,HA,378.3529411764706,28.352941176470587,15.042941176470588,0.8311764705882352,0.5135294117647059,0.0,11.965882352941177,1.0,0.4117647058823529,1141.4705882352941,659.6470588235294,73.05882352941177,38.411764705882355,0.0,370.3529411764706,
54,2016,5,JetBlue Airways,B6,361.7910447761194,67.91044776119404,24.099850746268665,1.459850746268657,20.967014925373135,0.2098507462686567,21.173582089552237,1.3134328358208955,0.5522388059701493,3685.805970149254,1273.358208955224,141.71641791044777,895.2835820895523,9.716417910447761,1365.7313432835822,
55,2016,5,SkyWest Airlines Inc.,OO,265.559585492228,37.284974093264246,9.305595854922279,1.1354404145077721,11.566891191709844,0.05766839378238341,15.219378238341982,1.5803108808290156,0.7823834196891192,2480.559585492228,776.2953367875648,99.00518134715026,569.2435233160621,3.1088082901554404,1032.9067357512954,
56,2016,5,Southwest Airlines Co.,WN,1277.2906976744187,227.93023255813952,60.7195348837209,7.435697674418605,48.56755813953489,0.6298837209302323,110.57755813953482,7.093023255813954,4.534883720930233,11050.96511627907,2816.720930232558,645.9418604651163,1819.9767441860465,18.77906976744186,5749.546511627907,
57,2016,5,Spirit Air Lines,NK,352.70588235294116,77.94117647058823,18.33676470588235,2.1082352941176477,35.995,0.45264705882352946,21.04794117647058,4.823529411764706,0.4117647058823529,4438.5,939.0,161.76470588235293,1892.4117647058824,12.764705882352942,1432.5588235294117,
58,2016,5,United Air Lines Inc.,UA,540.1647058823529,82.96470588235294,25.931764705882355,2.707176470588235,27.139294117647044,0.0,27.185764705882352,2.9058823529411764,2.023529411764706,5692.082352941176,1665.4588235294118,288.6,1410.5764705882352,0.0,2327.4470588235295,
59,2016,5,Virgin America,VX,278.42857142857144,62.42857142857143,13.37047619047619,3.814761904761905,21.209047619047617,0.2719047619047619,23.76142857142857,1.9047619047619047,0.5714285714285714,3485.714285714286,796.7142857142857,156.1904761904762,1131.047619047619,5.809523809523809,1395.952380952381,
60,2016,6,Alaska Airlines Inc.,AS,231.3235294117647,30.264705882352942,6.736176470588236,0.5151470588235294,14.203235294117643,0.18588235294117647,8.624264705882354,0.5147058823529411,0.6470588235294118,1391.764705882353,393.02941176470586,40.4264705882353,487.2647058823529,7.397058823529412,463.6470588235294,
61,2016,6,American Airlines Inc.,AA,894.9213483146067,234.42696629213484,70.53067415730335,8.835617977528091,72.94797752808991,0.45573033707865174,81.65651685393252,9.337078651685394,3.1235955056179776,15658.101123595505,5110.516853932584,919.6516853932584,3364.752808988764,21.235955056179776,6241.943820224719,
62,2016,6,Delta Air Lines Inc.,DL,539.8476821192053,87.80794701986756,27.177086092715232,4.459867549668872,27.854966887417216,0.036754966887417216,28.278874172185446,0.08609271523178808,1.5827814569536425,5869.509933774834,2057.5761589403974,406.4172185430464,1381.4569536423842,2.642384105960265,2021.4172185430464,
63,2016,6,ExpressJet Airlines Inc.,EV,265.27777777777777,49.26543209876543,15.455617283950614,0.6974074074074076,14.511790123456798,0.0,18.600185185185175,7.7407407407407405,1.1728395061728396,3854.08024691358,1590.283950617284,72.06172839506173,791.716049382716,0.0,1400.0185185185185,
64,2016,6,Frontier Airlines Inc.,F9,152.96226415094338,36.83018867924528,8.600943396226414,0.4583018867924528,17.111698113207545,0.0,10.659056603773589,0.1320754716981132,0.37735849056603776,2441.2075471698113,564.9056603773585,23.0188679245283,919.3962264150944,0.0,933.8867924528302,
65,2016,6,Hawaiian Airlines Inc.,HA,395.94117647058823,34.1764705882353,20.19176470588235,0.3270588235294118,1.3076470588235294,0.09352941176470589,12.257647058823528,0.6470588235294118,0.35294117647058826,1416.5882352941176,956.1764705882352,11.823529411764707,32.05882352941177,1.7058823529411764,414.8235294117647,
66,2016,6,JetBlue Airways,B6,361.2878787878788,88.86363636363636,27.547121212121205,1.683181818181818,28.23333333333333,0.34469696969696967,31.054848484848492,3.0454545454545454,0.7272727272727273,5592.787878787879,1577.090909090909,169.4090909090909,1555.409090909091,16.363636363636363,2274.5151515151515,
67,2016,6,SkyWest Airlines Inc.,OO,276.70157068062827,39.41361256544503,10.853926701570682,1.3437696335078533,11.429267015706806,0.05204188481675393,15.734397905759154,2.2094240837696337,0.9057591623036649,2700.0104712041884,1007.4031413612565,121.20418848167539,492.78010471204186,1.9162303664921465,1076.7068062827225,
68,2016,6,Southwest Airlines Co.,WN,1290.6436781609195,308.48275862068965,88.78091954022987,9.058160919540228,56.98540229885056,0.7271264367816092,152.93080459770118,17.35632183908046,5.32183908045977,17003.126436781607,4743.505747126437,793.2758620689655,2400.1494252873563,55.89655172413793,9010.298850574713,
69,2016,6,Spirit Air Lines,NK,341.3235294117647,83.6470588235294,21.020000000000007,1.6302941176470587,37.53764705882354,0.39323529411764707,23.064705882352943,7.9411764705882355,0.6176470588235294,4811.529411764706,1119.1470588235295,112.79411764705883,1897.3235294117646,20.61764705882353,1661.6470588235295,
70,2016,6,United Air Lines Inc.,UA,521.6179775280899,101.71910112359551,32.199325842696624,4.279775280898877,32.07651685393259,0.0,33.163932584269666,4.01123595505618,2.7191011235955056,7207.808988764045,2080.932584269663,416.13483146067415,1729.0112359550562,0.0,2981.7303370786517,
71,2016,6,Virgin America,VX,281.85714285714283,73.23809523809524,18.485238095238092,5.09190476190476,21.127142857142857,0.5647619047619047,27.968095238095252,3.380952380952381,0.7142857142857143,3748.6190476190477,934.6666666666666,207.42857142857142,1059.1904761904761,52.714285714285715,1494.6190476190477,
72,2016,7,Alaska Airlines Inc.,AS,242.62686567164178,25.0,6.969402985074629,0.3980597014925373,11.451940298507463,0.30791044776119403,5.872537313432838,0.29850746268656714,0.34328358208955223,1141.9402985074628,389.92537313432837,27.91044776119403,416.0,9.402985074626866,298.7014925373134,
73,2016,7,American Airlines Inc.,AA,928.1590909090909,252.17045454545453,74.60875,10.83977272727273,78.1097727272727,0.6351136363636365,87.97670454545454,16.272727272727273,3.7954545454545454,17371.011363636364,5381.670454545455,1032.8636363636363,4060.4204545454545,26.397727272727273,6869.659090909091,
74,2016,7,Delta Air Lines Inc.,DL,569.2312925170068,100.87074829931973,31.96789115646263,6.059591836734694,32.687551020408144,0.05231292517006803,30.10353741496598,1.6394557823129252,2.108843537414966,8121.789115646258,2694.2517006802723,628.3809523809524,2223.5850340136053,2.4149659863945576,2573.156462585034,
75,2016,7,ExpressJet Airlines Inc.,EV,267.2515337423313,62.079754601226995,19.312147239263798,0.8527607361963189,16.72717791411043,0.0,25.187423312883446,14.226993865030675,1.3558282208588956,5309.018404907975,2044.515337423313,110.50306748466258,1104.7055214723925,0.0,2049.294478527607,
76,2016,7,Frontier Airlines Inc.,F9,170.16981132075472,61.509433962264154,14.97792452830189,0.7992452830188678,26.294150943396232,0.0,19.437924528301888,0.5849056603773585,0.3584905660377358,4496.924528301887,1005.5471698113207,60.24528301886792,1440.622641509434,0.0,1990.5094339622642,
77,2016,7,Hawaiian Airlines Inc.,HA,413.05882352941177,44.588235294117645,22.275294117647057,0.5676470588235294,1.8223529411764703,0.025294117647058825,19.898823529411768,0.9411764705882353,0.9411764705882353,2179.470588235294,1232.235294117647,44.8235294117647,43.8235294117647,0.5882352941176471,858.0,
78,2016,7,JetBlue Airways,B6,377.6818181818182,112.95454545454545,36.35196969696969,3.139999999999999,31.81545454545456,0.458030303030303,41.18863636363635,7.7272727272727275,1.1363636363636365,8583.818181818182,2386.742424242424,407.1818181818182,2258.090909090909,18.5,3513.3030303030305,
79,2016,7,SkyWest Airlines Inc.,OO,289.2842105263158,45.805263157894736,12.271736842105254,1.694736842105263,12.678526315789467,0.10284210526315787,19.057947368421058,2.636842105263158,0.9789473684210527,3310.321052631579,1193.2578947368422,159.83157894736843,654.3736842105263,4.11578947368421,1298.7421052631578,
80,2016,7,Southwest Airlines Co.,WN,1324.2298850574712,341.5057471264368,104.25471264367818,12.261264367816082,56.553908045977,0.461264367816092,167.97482758620694,39.02298850574713,5.551724137931035,21420.379310344826,6461.275862068966,1092.7356321839081,2716.4712643678163,17.103448275862068,11132.793103448275,
81,2016,7,Spirit Air Lines,NK,352.79411764705884,87.67647058823529,6.354705882352942,0.5005882352941177,71.36323529411764,0.06,9.396470588235298,7.382352941176471,1.0,6028.85294117647,390.0882352941176,40.970588235294116,4819.676470588235,2.2941176470588234,775.8235294117648,
82,2016,7,United Air Lines Inc.,UA,558.7093023255813,121.77906976744185,36.65383720930232,6.644767441860465,36.92011627906977,0.0,41.561744186046504,6.523255813953488,2.6744186046511627,9456.406976744185,2512.3488372093025,694.6627906976744,2356.5116279069766,0.0,3892.8837209302324,
83,2016,7,Virgin America,VX,290.4761904761905,68.9047619047619,17.032857142857146,4.599047619047618,22.022857142857145,0.12714285714285714,25.121428571428574,1.5238095238095237,0.9047619047619048,3838.5238095238096,901.7619047619048,192.57142857142858,1306.6666666666667,6.190476190476191,1431.3333333333333,
84,2016,8,Alaska Airlines Inc.,AS,245.59701492537314,29.16417910447761,6.876417910447761,0.5864179104477613,13.573731343283582,0.3144776119402985,7.812985074626868,0.373134328358209,0.47761194029850745,1318.1492537313434,388.92537313432837,41.40298507462686,483.4029850746269,11.388059701492537,393.02985074626866,
85,2016,8,American Airlines Inc.,AA,862.8064516129032,223.18279569892474,65.73956989247311,8.992903225806447,72.85860215053765,0.6756989247311826,74.91559139784948,16.107526881720432,3.4086021505376345,15074.258064516129,4897.784946236559,911.7204301075269,3655.505376344086,44.02150537634409,5565.225806451613,
86,2016,8,Delta Air Lines Inc.,DL,559.8675496688742,99.33774834437087,39.311920529801306,3.1543708609271532,25.670662251655624,0.1090066225165563,31.09105960264899,11.966887417218542,1.1456953642384107,9333.311258278145,4494.337748344371,249.6953642384106,1494.2185430463576,11.278145695364238,3083.781456953642,
87,2016,8,ExpressJet Airlines Inc.,EV,263.75,58.63414634146341,17.96902439024389,0.7245731707317074,16.46182926829269,0.0,23.478719512195127,9.810975609756097,1.0609756097560976,4581.859756097561,1775.4024390243903,65.78658536585365,946.7926829268292,0.0,1793.878048780488,
88,2016,8,Frontier Airlines Inc.,F9,168.50943396226415,56.679245283018865,14.688490566037736,0.6345283018867923,22.982452830188677,0.0,18.373773584905663,0.6792452830188679,0.1509433962264151,3607.509433962264,828.0566037735849,54.54716981132076,1073.132075471698,0.0,1651.7735849056603,
89,2016,8,Hawaiian Airlines Inc.,HA,414.6470588235294,29.41176470588235,15.996470588235294,0.17647058823529413,1.2500000000000002,0.058823529411764705,11.93,1.0,0.23529411764705882,1115.5882352941176,688.9411764705883,4.411764705882353,28.647058823529413,1.2941176470588236,392.29411764705884,
90,2016,8,JetBlue Airways,B6,374.6666666666667,95.86363636363636,29.997878787878793,2.5439393939393935,26.41015151515151,0.3263636363636364,36.58515151515151,4.7727272727272725,0.6212121212121212,6612.075757575758,1847.5757575757575,263.4848484848485,1670.060606060606,22.53030303030303,2808.4242424242425,
91,2016,8,SkyWest Airlines Inc.,OO,282.65284974093265,49.62176165803109,11.210673575129531,1.4250259067357511,15.123212435233159,0.07191709844559586,21.790569948186537,1.8445595854922279,0.9067357512953368,3371.476683937824,1034.5544041450778,119.01036269430051,728.0880829015545,4.487046632124352,1485.3367875647668,
92,2016,8,Southwest Airlines Co.,WN,1273.2758620689656,244.33333333333334,66.2255172413793,8.903908045977012,56.86356321839079,0.489655172413793,111.85080459770117,8.080459770114942,4.160919540229885,11964.620689655172,3228.7471264367814,675.9310344827586,2181.448275862069,33.87356321839081,5844.620689655172,
93,2016,8,Spirit Air Lines,NK,352.70588235294116,93.41176470588235,8.913529411764706,1.5697058823529408,68.7376470588235,0.265,13.926470588235293,5.794117647058823,0.4411764705882353,6954.323529411765,652.6470588235294,130.8235294117647,4928.14705882353,17.08823529411765,1225.6176470588234,
94,2016,8,United Air Lines Inc.,UA,565.4318181818181,121.51136363636364,35.04238636363636,4.90181818181818,41.056704545454544,0.10977272727272727,40.39977272727271,3.5568181818181817,2.0568181818181817,8172.079545454545,2175.0795454545455,370.2386363636364,2152.3522727272725,19.511363636363637,3454.8977272727275,
95,2016,8,Virgin America,VX,289.0952380952381,74.33333333333333,14.915238095238097,4.995238095238095,27.882857142857148,0.33238095238095233,26.207619047619048,0.8095238095238095,0.3333333333333333,3666.4761904761904,771.6666666666666,146.95238095238096,1393.3333333333333,16.476190476190474,1338.047619047619,
96,2016,9,Alaska Airlines Inc.,AS,216.53125,20.234375,4.990468749999999,0.38296875,10.217343749999996,0.16140625,4.4828125000000005,0.53125,0.34375,892.125,299.5625,18.765625,329.46875,5.109375,239.21875,
97,2016,9,American Airlines Inc.,AA,762.7368421052631,127.46808510638297,38.25347368421053,5.127157894736842,48.53263157894738,0.23294736842105265,33.97947368421052,2.557894736842105,1.2,7106.6,2454.642105263158,341.89473684210526,1999.0105263157895,9.715789473684211,2301.3368421052633,
