,year,month,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
24,2018,1,6300.742102742229,1054.4103014392401,317.62235715209584,38.60611409268694,328.44834356938287,3.0061418507152515,366.72882554342,181.27128345558742,12.322144116817563,66465.3414105728,21705.445414966307,4074.0378964115457,15036.654209128674,131.4357609931705,25517.768129073105
25,2018,2,5823.804941165239,1096.44289065259,311.28366077203657,33.79820986209525,358.26024103288427,2.005822659006585,391.09680997645586,91.87816674901816,15.783873129769978,65784.33615657229,19963.830904129965,3471.3038538525,16382.913369904712,88.55291896522417,25877.73510971987
26,2018,3,6781.285977383658,1129.4384994721297,355.6987867209905,22.11569397686236,341.92621106405994,3.277189460409895,406.42069898590177,198.65529763542804,10.722076885457758,63510.359590787106,21859.516189146812,2189.617020615497,14561.598259628196,137.14835686569134,24762.47976453092
27,2018,4,6332.922735309273,1129.5277609013183,321.68103594772043,25.79560613520187,376.51040491939875,2.0034016483457258,403.3128424615271,63.41867849691016,12.813093995411702,69601.97795908635,20848.85506814316,2520.9774369353245,18858.91653448361,78.55194276873314,27294.67697675551
28,2018,5,6629.645730277957,1270.9375172452162,361.02055037619306,42.63513813509656,399.40168404840813,2.4104288471429816,465.4690085944062,75.17507368699574,17.436989988867506,82411.15613521783,23534.660839031807,4358.807989661432,21335.7753680906,109.7468304233276,33072.16510801066
29,2018,6,6454.990022943477,1359.0610036072371,385.6148430055418,53.455696474151786,420.2345870398416,2.459904860010249,497.2948469131413,108.07998456667076,18.338590635202593,90276.5931725232,26202.730774273165,4848.780464693449,22443.72141644625,107.98194315806803,36673.37857395227
30,2018,7,6758.7107057605635,1492.5134232503387,413.87597929805196,63.05919015645774,454.9325091929223,3.125822929728257,556.3187943582137,117.50463803539486,20.157795410919448,101604.18940746426,27722.066663955895,5963.1899534965905,25757.862068423266,133.13769287660432,42027.933028711894
31,2018,8,6639.048517770109,1456.7436214559677,393.5875747916379,60.38634586625683,475.1073131703465,2.813077980900733,524.564053880898,125.78439701654466,20.4102430734942,102850.07954238323,28287.825458505464,5534.857554527704,28207.116673474236,140.1618428605157,40680.11801301529
32,2018,9,6169.754058744456,990.9748786354593,275.89883869841185,37.76408681069408,348.7552883553597,2.490160774616131,326.0663577702504,86.50264215949134,13.600203382814275,63360.2212919261,18767.82703751217,3482.548236434827,17590.563643608995,216.84404193741022,23302.43833243272
33,2018,10,6414.010412312069,1045.8179004264316,297.46263396171094,23.701699505849668,364.07150410825386,1.792450850143874,358.7891300712795,45.65859115490739,12.87298813842938,60837.74548603046,19256.957521254262,2402.254284186718,15587.102315760963,91.10269396889873,23500.328670859613
34,2018,11,6143.132114663772,1143.0475451899883,324.6263288280761,26.427443863597546,391.36558321502775,2.5512301202601955,398.0734761096627,61.450403648138945,11.586121217318933,69698.0358613606,21444.348341073288,3047.2035522767214,18060.425295185072,126.62610588101386,27019.4325669445
35,2018,12,6168.514932673345,1120.7963271676151,344.8665243843367,25.585558767458927,351.23699272829845,3.2173305253112994,395.89659179370227,65.0205252165585,12.589716608244185,65514.543242223124,21691.042942682103,2598.778797373929,15077.537127932053,132.7206701550218,26014.463704080026
36,2019,1,6044.207270043745,1064.976886274703,297.17238527344216,37.561510350308055,372.44417670454806,3.083846907000791,354.1777699793787,161.85958471313833,11.957023989670382,69209.94195397361,20611.578785993384,3823.257658854089,19352.001806221255,148.43694460368164,25274.666758301217
37,2019,2,5576.0191034542195,1238.0007799295322,345.06583815871636,42.587866811717426,406.0988505707055,2.5211813439246824,441.1130996008132,151.29703697840714,14.867389787350199,82283.8189102798,24770.558483870915,4948.866164253389,20450.331159078443,206.6592878908953,31907.403815186182
38,2019,3,6487.345734319198,1085.890904522364,351.91384851670125,22.39685066949521,309.5647296482612,2.5426814120853267,399.0024893942266,128.235460353129,9.189840145492907,67398.79789421572,23466.155927017655,2288.7326275436267,13877.890920803617,114.82862610294967,27651.189792747882
39,2019,4,6344.987095613862,1131.5465825191347,346.0515901230662,33.21683224156398,331.4872605286976,2.210106584675507,418.5794285123419,150.4065768888137,15.050245231852383,78029.85891888417,24376.617349700813,3799.571081251464,18373.415594093058,93.83840219580325,31386.41649164303
40,2019,5,6522.896714102647,1290.8840009622347,367.37269049993404,46.094318586384055,400.74166571505975,2.388440602734085,474.2865627040263,130.1129117567436,19.735937146763515,88332.23057228343,24947.161622494008,5368.0184328083815,22300.63765160386,92.53220129268905,35623.880664084485
41,2019,6,6324.715317203544,1495.752681261542,411.46802298825014,57.410723329793655,455.22247448433006,4.546758517968265,567.1058312045276,127.90257864765297,24.55677147011675,105886.19538667794,29783.199526266857,5593.207702254388,25950.128086200006,325.8210493940335,44233.839022562664
42,2019,7,6626.3257276764125,1345.4625267287047,392.0037582810737,60.36398878209895,387.28092143672336,2.7011158417395866,503.1114561653405,128.01372862350817,22.32787822347581,100226.60376369185,29397.465105998166,6481.838751879445,24171.686417338406,121.67164704656456,40053.94184142926
43,2019,8,6521.606841564816,1325.12620713525,367.00456538754446,47.50305068814998,415.683777912334,2.829781520378891,492.1082494017563,112.56021445352002,16.886220532788652,93830.5793641864,27359.572578503845,4703.511369331264,24283.664584174327,120.95666443991837,37362.87416773704
44,2019,9,6100.460082397996,826.9340622400841,247.68705562568886,19.27178838312897,280.5526472341074,1.4732196296935827,277.9526538855207,102.23497778780438,11.408049611391304,53121.04257083955,17146.025999691312,2042.8048169577553,14552.583662138144,60.0565286110874,19319.571563441245
